id,key,value,type
175901809,highway,turning_circle,regular
175906039,highway,turning_circle,regular
175906581,highway,turning_circle,regular
175907625,highway,turning_circle,regular
175907722,highway,turning_circle,regular
175908141,highway,turning_circle,regular
175908754,highway,turning_circle,regular
175911696,source,Yahoo,regular
175911696,highway,turning_circle,regular
175912597,highway,turning_circle,regular
175912831,highway,turning_circle,regular
175914569,highway,traffic_signals,regular
175914569,traffic_signals,signal,regular
175916050,source,Yahoo,regular
175916050,highway,turning_circle,regular
175921477,noexit,yes,regular
175921477,source,Bing,regular
175921597,source,Yahoo,regular
175921597,highway,turning_circle,regular
175921624,highway,turning_circle,regular
175921789,highway,turning_circle,regular
175922453,highway,turning_circle,regular
175923074,highway,turning_circle,regular
175923583,highway,turning_circle,regular
175924393,highway,turning_circle,regular
175924646,highway,turning_circle,regular
175926206,city,None,addr
175926206,housenumber,8800,addr
175926206,postcode,80229,addr
175926206,state,CO,addr
175926206,street,Grant Street,addr
175926206,leisure,bowling_alley,regular
175926206,name,AMF - Sonesta Lanes,regular
175926206,operator,AMF,regular
175926206,website,amf.com,regular
175926404,highway,traffic_signals,regular
175926404,traffic_signals,signal,regular
175926452,highway,traffic_signals,regular
175926526,highway,traffic_signals,regular
175926526,traffic_signals,signal,regular
175930668,highway,turning_circle,regular
175934095,highway,turning_circle,regular
175936295,highway,turning_circle,regular
175936575,highway,traffic_signals,regular
175936575,traffic_signals,signal,regular
175941094,highway,turning_circle,regular
175942305,highway,traffic_signals,regular
175943044,highway,traffic_signals,regular
175943044,traffic_signals,signal,regular
175944205,highway,turning_circle,regular
175945345,highway,turning_circle,regular
175947012,source,Yahoo,regular
175947012,highway,turning_circle,regular
175947929,highway,turning_circle,regular
175948141,highway,turning_circle,regular
175948907,highway,turning_circle,regular
175949183,source,Yahoo,regular
175949183,highway,turning_circle,regular
175951448,highway,traffic_signals,regular
175951851,highway,turning_circle,regular
175951989,highway,turning_circle,regular
175953018,highway,turning_circle,regular
175954428,railway,level_crossing,regular
175954743,highway,turning_circle,regular
175954761,highway,turning_circle,regular
175959500,highway,traffic_signals,regular
175960598,ref,10 B,regular
175960598,highway,motorway_junction,regular
175960845,source,Yahoo,regular
175960845,highway,turning_circle,regular
175961804,highway,turning_circle,regular
175963879,source,Yahoo,regular
175963879,highway,turning_circle,regular
175964541,highway,turning_circle,regular
175965104,highway,traffic_signals,regular
175965104,traffic_signals,signal,regular
175965249,highway,traffic_signals,regular
175965287,highway,traffic_signals,regular
175965491,highway,traffic_signals,regular
175965491,traffic_signals,signal,regular
175965899,highway,traffic_signals,regular
175965899,traffic_signals,signal,regular
175966646,highway,turning_circle,regular
175967407,highway,turning_circle,regular
175967550,source,Yahoo,regular
175967550,highway,turning_circle,regular
175969102,highway,turning_circle,regular
175970127,highway,traffic_signals,regular
175970866,highway,turning_circle,regular
175972667,highway,turning_circle,regular
175972713,highway,turning_circle,regular
175972845,highway,turning_circle,regular
175974363,highway,turning_circle,regular
175975012,highway,turning_circle,regular
175975099,highway,turning_circle,regular
175976879,highway,turning_circle,regular
175976935,source,Yahoo,regular
175976935,highway,turning_circle,regular
175979042,source,Yahoo,regular
175979042,highway,turning_circle,regular
175979201,highway,turning_circle,regular
175980760,highway,turning_circle,regular
175982732,railway,level_crossing,regular
175982873,highway,turning_circle,regular
175985166,source,Yahoo,regular
175985166,highway,turning_circle,regular
175985195,railway,level_crossing,regular
175985973,highway,turning_circle,regular
175986123,highway,turning_circle,regular
175986684,highway,turning_circle,regular
175987779,highway,turning_circle,regular
175989352,highway,turning_circle,regular
175990494,source,Yahoo,regular
175990494,highway,turning_circle,regular
175991811,highway,turning_circle,regular
175992131,highway,turning_circle,regular
175992854,highway,turning_circle,regular
175995827,railway,level_crossing,regular
175996528,highway,turning_circle,regular
175997679,highway,turning_circle,regular
176000800,source,Yahoo,regular
176000800,highway,turning_circle,regular
176001335,highway,turning_circle,regular
176002754,source,Yahoo,regular
176002754,highway,turning_circle,regular
176003308,highway,turning_circle,regular
176003813,highway,turning_circle,regular
176004923,highway,turning_circle,regular
176007660,highway,traffic_signals,regular
176008303,source,Yahoo,regular
176008303,highway,turning_circle,regular
176008443,highway,turning_circle,regular
176009379,highway,turning_circle,regular
176009500,source,Bing,regular
176009500,highway,turning_circle,regular
176009929,highway,turning_circle,regular
176011202,ref,38,regular
176011202,highway,motorway_junction,regular
176011776,source,Yahoo,regular
176011776,highway,turning_circle,regular
176012588,railway,level_crossing,regular
176014138,source,Yahoo,regular
176014138,highway,turning_circle,regular
176015474,noexit,yes,regular
176015552,highway,turning_circle,regular
176015960,railway,level_crossing,regular
176016699,railway,level_crossing,regular
176017007,railway,level_crossing,regular
176018561,railway,level_crossing,regular
176019900,source,Yahoo,regular
176019900,highway,turning_circle,regular
176020770,source,Yahoo,regular
176020770,highway,turning_circle,regular
176020791,highway,turning_circle,regular
176022062,highway,turning_circle,regular
176023107,highway,turning_circle,regular
176024301,source,Yahoo,regular
176024301,highway,turning_circle,regular
176026677,highway,turning_circle,regular
176027632,highway,turning_circle,regular
176027791,source,Yahoo,regular
176027791,highway,turning_circle,regular
176027804,source,Yahoo,regular
176027804,highway,turning_circle,regular
176028014,highway,turning_circle,regular
176028788,source,Yahoo,regular
176028788,highway,turning_circle,regular
176029039,highway,turning_circle,regular
176029650,source,Yahoo,regular
176029650,highway,turning_circle,regular
176029712,highway,turning_circle,regular
176029784,highway,turning_circle,regular
176030372,highway,turning_circle,regular
176032585,railway,level_crossing,regular
176033260,highway,turning_circle,regular
176033638,highway,traffic_signals,regular
176033638,traffic_signals,signal,regular
176033974,highway,turning_circle,regular
176034001,highway,turning_circle,regular
176034181,source,Yahoo,regular
176034181,highway,turning_circle,regular
176034306,highway,turning_circle,regular
176034387,highway,turning_circle,regular
176034721,highway,turning_circle,regular
176034856,highway,turning_circle,regular
176034955,highway,turning_circle,regular
176035981,source,Yahoo,regular
176035981,highway,turning_circle,regular
176037000,source,Yahoo,regular
176037000,highway,turning_circle,regular
176038277,highway,turning_circle,regular
176038294,source,Yahoo,regular
176038294,highway,turning_circle,regular
176038328,highway,turning_circle,regular
176038599,source,Yahoo,regular
176038599,highway,turning_circle,regular
176040059,source,Yahoo,regular
176040059,highway,turning_circle,regular
176040450,source,Yahoo,regular
176040450,railway,level_crossing,regular
176041441,source,Yahoo,regular
176041441,highway,turning_circle,regular
176042043,highway,turning_circle,regular
176042438,highway,turning_circle,regular
176043748,source,Yahoo,regular
176043748,highway,turning_circle,regular
176044060,source,Yahoo,regular
176044060,highway,turning_circle,regular
176044379,noexit,yes,regular
176044821,highway,turning_circle,regular
176045159,highway,turning_circle,regular
176047575,highway,turning_circle,regular
176048997,highway,traffic_signals,regular
176049947,highway,turning_circle,regular
176050571,highway,turning_circle,regular
176052610,railway,level_crossing,regular
176053180,highway,turning_circle,regular
176054554,highway,turning_circle,regular
176054792,highway,turning_circle,regular
176055510,highway,traffic_signals,regular
176055510,traffic_signals,signal,regular
176056032,source,Yahoo,regular
176056032,highway,turning_circle,regular
176056055,highway,turning_circle,regular
176057602,highway,turning_circle,regular
176059502,highway,traffic_signals,regular
176059977,highway,motorway_junction,regular
176060420,highway,traffic_signals,regular
176060793,highway,traffic_signals,regular
176061343,highway,traffic_signals,regular
176061736,highway,traffic_signals,regular
176061760,highway,traffic_signals,regular
176062716,highway,turning_circle,regular
176062938,highway,traffic_signals,regular
176062971,highway,turning_circle,regular
176063045,highway,turning_circle,regular
176063254,highway,turning_circle,regular
176063264,highway,turning_circle,regular
176063663,highway,traffic_signals,regular
176063685,highway,crossing,regular
176063685,crossing,zebra,regular
176064229,highway,turning_circle,regular
176065114,highway,motorway_junction,regular
176065640,highway,turning_circle,regular
176066009,highway,turning_circle,regular
176066267,highway,turning_circle,regular
176066681,highway,traffic_signals,regular
176067222,railway,level_crossing,regular
176067599,highway,traffic_signals,regular
176067599,traffic_signals,signal,regular
176067935,highway,turning_circle,regular
176067971,highway,traffic_signals,regular
176068144,source,USGS,regular
176068144,highway,turning_circle,regular
176068815,highway,traffic_signals,regular
176068967,highway,turning_circle,regular
176069267,highway,traffic_signals,regular
176069307,highway,traffic_signals,regular
176069397,highway,turning_circle,regular
176069481,source,USGS,regular
176069481,highway,turning_circle,regular
176069722,crossing,zebra,regular
176069722,crossing_ref,zebra,regular
176069722,highway,crossing,regular
176069754,highway,crossing,regular
176070029,highway,turning_circle,regular
176070402,highway,traffic_signals,regular
176070487,highway,traffic_signals,regular
176071119,highway,traffic_signals,regular
176071148,highway,traffic_signals,regular
176071523,highway,traffic_signals,regular
176071672,highway,turning_circle,regular
176071692,highway,turning_circle,regular
176072032,highway,traffic_signals,regular
176072257,note,4-way stop,regular
176072257,highway,stop,regular
176072317,highway,turning_circle,regular
176072423,highway,turning_circle,regular
176072793,highway,traffic_signals,regular
176072803,highway,traffic_signals,regular
176072935,highway,traffic_signals,regular
176074135,highway,stop,regular
176074135,note,all-way stop,regular
176074236,highway,turning_circle,regular
176074586,highway,traffic_signals,regular
176074828,note,3-way stop,regular
176074828,highway,stop,regular
176075251,highway,traffic_signals,regular
176076343,highway,turning_circle,regular
176076358,highway,traffic_signals,regular
176076455,highway,traffic_signals,regular
176076625,highway,turning_circle,regular
176076767,highway,traffic_signals,regular
176076832,highway,traffic_signals,regular
176077082,highway,traffic_signals,regular
176077457,source,USGS,regular
176077457,highway,turning_circle,regular
176077480,highway,turning_circle,regular
176077580,highway,traffic_signals,regular
176077692,noexit,yes,regular
176077692,source,Bing,regular
176077888,source,Bing,regular
176077888,bicycle,yes,regular
176077888,highway,crossing,regular
176077888,crossing,uncontrolled,regular
176078330,highway,turning_circle,regular
176079069,highway,turning_circle,regular
176079120,railway,level_crossing,regular
176079307,highway,turning_circle,regular
176079403,highway,traffic_signals,regular
176079770,highway,traffic_signals,regular
176080164,highway,traffic_signals,regular
176080195,highway,turning_circle,regular
176080644,source,Bing,regular
176080644,bicycle,yes,regular
176080644,highway,crossing,regular
176080644,crossing,uncontrolled,regular
176080695,highway,traffic_signals,regular
176080806,highway,traffic_signals,regular
176081367,highway,turning_circle,regular
176082100,highway,traffic_signals,regular
176082128,highway,turning_circle,regular
176082176,highway,traffic_signals,regular
176082319,highway,turning_circle,regular
176082510,highway,traffic_signals,regular
176082583,highway,traffic_signals,regular
176082779,highway,turning_circle,regular
176082996,highway,turning_circle,regular
176083018,highway,stop,regular
176084135,highway,turning_circle,regular
176084288,stop,N;S,regular
176084488,highway,turning_circle,regular
176085321,noexit,yes,regular
176085394,noexit,yes,regular
176085434,highway,traffic_signals,regular
176085445,highway,traffic_signals,regular
176085543,noexit,yes,regular
176085942,highway,turning_circle,regular
176086269,highway,traffic_signals,regular
176086279,highway,traffic_signals,regular
176086456,highway,traffic_signals,regular
176086892,highway,turning_circle,regular
176087138,highway,stop,regular
176087138,note,4-way stop,regular
176087138,stop,all,regular
176087233,highway,traffic_signals,regular
176087640,highway,turning_circle,regular
176087914,highway,turning_circle,regular
176087969,highway,traffic_signals,regular
176088216,highway,turning_circle,regular
176088267,highway,turning_circle,regular
176088337,highway,traffic_signals,regular
176088846,highway,turning_circle,regular
176088945,source,Bing,regular
176088945,bicycle,yes,regular
176088945,highway,crossing,regular
176088945,crossing,traffic_signals,regular
176088956,highway,traffic_signals,regular
176089470,highway,turning_circle,regular
176089545,highway,traffic_signals,regular
176089697,highway,traffic_signals,regular
